Row,slope,intercept
a_LNM,0.0893822951761409,0.722473513248204
b_LNM,0.607492080473462,1.67652345134486
sig1_LNM,0.296395643944516,-0.0314539814163358
sig2_LNM,-0.000799999164142743,0.0369613828260966
alpha_CV,-0.00916542691194839,0.0971010480680269
