alpha_max,km_intercept,km_slope_size,km_slope_alpha,rm,kp,rp,V_birth,partitioning_type,regulation_hill,regulation_conc,num_lineages,sim_duration,update_period,num_updates_per_output,EM_birth
1,0,0.2,0,10,15.8113883008419,0.0158489319246111,10,normal,2,1,2,500,0.05,10,0.2
1,0,0.04,0,10,79.0569415042095,0.0158489319246111,50,normal,2,1,2,500,0.05,10,0.2
1,0,0.02,0,10,158.113883008419,0.0158489319246111,100,normal,2,1,2,500,0.05,10,0.2
1,0,1,0,10,3.16227766016838,0.0158489319246111,10,normal,2,1,2,500,0.05,10,1
1,0,0.2,0,10,15.8113883008419,0.0158489319246111,50,normal,2,1,2,500,0.05,10,1
1,0,0.1,0,10,31.6227766016838,0.0158489319246111,100,normal,2,1,2,500,0.05,10,1
1,0,5,0,10,0.632455532033676,0.0158489319246111,10,normal,2,1,2,500,0.05,10,5
1,0,1,0,10,3.16227766016838,0.0158489319246111,50,normal,2,1,2,500,0.05,10,5
1,0,0.5,0,10,6.32455532033676,0.0158489319246111,100,normal,2,1,2,500,0.05,10,5
