mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.111016866816217,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.40526,1.57512636948455,87.56972,0.246794101486437,98.9267564085945,0.246794101486437,99.0195266633844,0.23021229635009
0.0133333333333333,0.165478348941286,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.59732,1.28887456489346,80.12772,0.254183639833188,90.519593279687,0.254183639833188,90.3522633948907,0.237480412063929
0.0183333333333333,0.210179697222267,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.75838,1.14817820176021,72.48034,0.264951120107395,81.8804141384957,0.264951120107395,81.7320630686102,0.243917501955178
0.0233333333333333,0.244526227583916,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.87756,1.06866747753816,64.97394,0.273677821488845,73.4004988857637,0.273677821488845,73.2847507086355,0.252648319046334
0.0283333333333333,0.267857757181036,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.96856,1.01443694191375,57.53244,0.287377016927235,64.993900602538,0.287377016927235,64.8998199057662,0.265363327218227
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.278579397150787,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.9869,1.00902352172009,42.54586,0.325532403791946,48.063690604631,0.325532403791946,48.0194518908272,0.296225359643045
0.0433333333333333,0.26444458668617,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.94112,1.03106577678183,35.08662,0.353327479845968,39.6370515966126,0.353327479845968,39.4295272930947,0.321266915332457
0.0483333333333333,0.236269342127968,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.83022,1.09370407923285,27.5014,0.392781632703163,31.0680940705911,0.392781632703163,31.0800010175648,0.353679365856875
0.0533333333333333,0.193261409203994,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.67926,1.21185446413466,20.03994,0.453871694273465,22.6389471477453,0.453871694273465,22.573447642476,0.41047822515013
0.0583333333333333,0.134624921660067,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.4587,1.48056333309107,12.47134,0.572756744952885,14.088765092189,0.572756744952885,14.1177755664096,0.511385183951028
