mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.53787792299571,0.885197525716027,50000,15,1.00962,0.992622386399206,126.32458,0.165532210770225,142.70778705331,0.165532210770225,142.548206851269,0.148318561054758
0.0133333333333333,0.279459339463851,0.138629436111989,0.77227430921,0.885197525716027,50000,15,1.01136,0.995611512644098,111.2359,0.199692245613392,125.662235567166,0.199692245613392,125.503129835498,0.184487473858194
0.0183333333333333,0.279459339463851,0.138629436111989,0.907138173064704,0.885197525716027,50000,15,0.99576,1.00598494332509,93.21894,0.230007116113026,105.308631454427,0.230007116113026,105.150768383259,0.211738916198786
0.0233333333333333,0.279459339463851,0.138629436111989,0.964409953427919,0.885197525716027,50000,15,1.00756,0.995194116929144,76.3429,0.257454331003708,86.2439148123997,0.257454331003708,86.0435527521278,0.23720064953563
0.0283333333333333,0.279459339463851,0.138629436111989,0.968206315437643,0.885197525716027,50000,15,0.9994,1.00032997607199,61.81756,0.280125464159002,69.8347636591013,0.280125464159002,69.9177507866812,0.257372040606439
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.279459339463851,0.138629436111989,0.890614843091537,0.885197525716027,50000,15,0.9975,1.00993440887748,40.47642,0.329485509324855,45.7258621088655,0.329485509324855,45.6194903700564,0.296309340900408
0.0433333333333333,0.279459339463851,0.138629436111989,0.83341178763189,0.885197525716027,50000,15,0.9947,1.00057775859076,32.87262,0.350841837904527,37.1359149173058,0.350841837904527,37.1137051850948,0.314925124101109
0.0483333333333333,0.279459339463851,0.138629436111989,0.773035644399441,0.885197525716027,50000,15,0.97468,1.00849919799866,26.74844,0.373389024166107,30.217481661354,0.373389024166107,30.295950023479,0.330806014788883
0.0533333333333333,0.279459339463851,0.138629436111989,0.712931194814972,0.885197525716027,50000,15,0.97038,1.01427974133335,21.99954,0.395011581151402,24.8526903441182,0.395011581151402,24.7755776116297,0.343845249450991
0.0583333333333333,0.279459339463851,0.138629436111989,0.655001742392786,0.885197525716027,50000,15,0.95878,1.02137642501236,18.12004,0.417717281622966,20.4700526985126,0.417717281622966,20.4667539997305,0.360434573852261
