mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV,equal_part_mRNA_birth_avg,equal_part_mRNA_birth_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.213097812299719,0.885197525716027,50000,15,1.01518,0.99686076142482,50.02,0.198947675939994,56.507162013969,0.198947675939994,56.5532986092639,0.161761052580457,1.00794,0.782815123991201
0.0133333333333333,0.279459339463851,0.138629436111989,0.34741556350219,0.885197525716027,50000,15,1.00502,0.994136436373634,50.06144,0.226055946386683,56.5539764240821,0.226055946386683,56.5544283006276,0.192382881070465,1.0113,0.782326462610078
0.0183333333333333,0.279459339463851,0.138629436111989,0.486912398626774,0.885197525716027,50000,15,1.00894,0.999960955661882,50.07646,0.248526258576239,56.5709443883654,0.248526258576239,56.5214187189793,0.219743313404215,1.00202,0.784639095414257
0.0233333333333333,0.279459339463851,0.138629436111989,0.63184444139827,0.885197525716027,50000,15,1.00478,0.994335219479171,50.02124,0.269638905718203,56.50856283126,0.269638905718203,56.5113192781875,0.241935570044303,1.00994,0.783598247290691
0.0283333333333333,0.279459339463851,0.138629436111989,0.782410123987044,0.885197525716027,50000,15,1.00098,0.999120378867174,50.14202,0.287084017493521,56.6450069541718,0.287084017493521,56.5634884253647,0.25943337360242,1.00666,0.78623582492575
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473,1.0037,0.788120504979158
0.0383333333333333,0.279459339463851,0.138629436111989,1.10092603496054,0.885197525716027,50000,15,0.98704,1.00767080683358,49.96928,0.32267167519608,56.4498640680004,0.32267167519608,56.5023269349322,0.293575556391954,0.99806,0.789382053638345
0.0433333333333333,0.279459339463851,0.138629436111989,1.26900903694695,0.885197525716027,50000,15,0.98462,1.00799638818842,50.05616,0.335028949401514,56.5480116536816,0.335028949401514,56.578807040257,0.306818976200274,0.98984,0.787765802076876
0.0483333333333333,0.279459339463851,0.138629436111989,1.44302134832028,0.885197525716027,50000,15,0.98284,1.01095007688056,50.01908,0.345841402100341,56.5061226979143,0.345841402100341,56.5448937055177,0.3209343619773,0.9794,0.800836406451423
0.0533333333333333,0.279459339463851,0.138629436111989,1.62298021007342,0.885197525716027,50000,15,0.96952,1.01426116502761,50.08216,0.360177333478791,56.5773836291387,0.360177333478791,56.2655888127481,0.332554817447469,0.9619,0.806953964286562
0.0583333333333333,0.279459339463851,0.138629436111989,1.80889570897289,0.885197525716027,50000,15,0.96508,1.01896411318079,50.01404,0.37047965459435,56.5004290534411,0.37047965459435,56.4128101912699,0.343649541226957,0.96092,0.805699055395177
