mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.0532744530749297,0.885197525716027,14.1211420466736,50000,15,1.00236,0.999207889715285,12.47196,0.315976246163765,14.0894655008345,0.315976246163765
0.0133333333333333,0.279459339463851,0.138629436111989,0.138966225400876,0.885197525716027,22.5938272746777,50000,15,1.00138,1.00505147912199,19.9595,0.284516036168912,22.5480747744465,0.284516036168912
0.0183333333333333,0.279459339463851,0.138629436111989,0.267801819244726,0.885197525716027,31.0665125026819,50000,15,1.0014,0.999010330100491,27.4563,0.278637624821457,31.0171449900867,0.278637624821457
0.0233333333333333,0.279459339463851,0.138629436111989,0.442291108978789,0.885197525716027,39.539197730686,50000,15,0.99972,1.00004994371691,35.0575,0.284960321871586,39.6041549841007,0.284960321871586
0.0283333333333333,0.279459339463851,0.138629436111989,0.665048605388987,0.885197525716027,48.0118829586902,50000,15,0.99582,1.004289190276,42.43244,0.292914017948478,47.9355610101563,0.292914017948478
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.99572,1.00347536317134,49.9009,0.30454609059515,56.3726157725483,0.30454609059515
0.0383333333333333,0.279459339463851,0.138629436111989,1.26606494020463,0.885197525716027,64.9572534146985,50000,15,0.98718,1.00607223940992,57.48344,0.315545104518038,64.938545725715,0.315545104518038
0.0433333333333333,0.279459339463851,0.138629436111989,1.64971174803104,0.885197525716027,73.4299386427026,50000,15,0.9854,1.00999802493383,65.02558,0.330343007475858,73.4588361477869,0.330343007475858
0.0483333333333333,0.279459339463851,0.138629436111989,2.0923809550644,0.885197525716027,81.9026238707068,50000,15,0.98272,1.01139908543005,72.36564,0.340160506737257,81.7508385390754,0.340160506737257
0.0533333333333333,0.279459339463851,0.138629436111989,2.59676833611747,0.885197525716027,90.3753090987109,50000,15,0.97388,1.01750476176191,80.04706,0.350635503405036,90.4284723742882,0.350635503405036
0.0583333333333333,0.279459339463851,0.138629436111989,3.16556749070255,0.885197525716027,98.8479943267151,50000,15,0.9642,1.01743254985172,87.7478,0.360383991234719,99.1279318466483,0.360383991234719
