mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.0167997978941392,0.279142040322879,14.1211420466736,50000,15,1.00932,0.997054013338254,3.9403,0.522907590301745,14.1157526664286,0.522907590301745
0.0133333333333333,0.279459339463851,0.138629436111989,0.0551997749549825,0.351615682654384,22.5938272746777,50000,15,1.00252,0.996974307534123,7.9383,0.395752238001851,22.5766380500236,0.395752238001851
0.0183333333333333,0.279459339463851,0.138629436111989,0.133993754834323,0.442905655291133,31.0665125026819,50000,15,1.00676,0.992875221186775,13.72668,0.336738587497005,30.9923340016445,0.336738587497005
0.0233333333333333,0.279459339463851,0.138629436111989,0.278754721467382,0.557897241692959,39.539197730686,50000,15,1.01358,0.994099204222248,22.09712,0.312125633417922,39.6078674505461,0.312125633417922
0.0283333333333333,0.279459339463851,0.138629436111989,0.527971401106823,0.702744091366412,48.0118829586902,50000,15,0.99836,1.00726492929172,33.67318,0.303308641607401,47.9167031266333,0.303308641607401
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.99572,1.00347536317134,49.9009,0.30454609059515,56.3726157725483,0.30454609059515
0.0383333333333333,0.279459339463851,0.138629436111989,1.59477335524206,1.11502134156717,64.9572534146985,50000,15,0.99672,1.00560038651904,72.35198,0.310938781842891,64.8884261697707,0.310938781842891
0.0433333333333333,0.279459339463851,0.138629436111989,2.61754432244608,1.40451431011917,73.4299386427026,50000,15,0.98422,1.00766230557742,103.3025,0.318575535573253,73.5503364086301,0.318575535573253
0.0483333333333333,0.279459339463851,0.138629436111989,4.18186225926799,1.76916833229125,81.9026238707068,50000,15,0.98304,1.01128013792269,144.6624,0.328103892321188,81.7685899976786,0.328103892321188
0.0533333333333333,0.279459339463851,0.138629436111989,6.53740154203629,2.2284974709276,90.3753090987109,50000,15,0.97202,1.0160195526489,201.58154,0.339397912851394,90.4562570206072,0.339397912851394
0.0583333333333333,0.279459339463851,0.138629436111989,10.0384467599928,2.80708222461736,98.8479943267151,50000,15,0.95822,1.01990030368752,277.33126,0.349557223465727,98.7969848435073,0.349557223465727
