mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV,equal_part_mRNA_birth_avg,equal_part_mRNA_birth_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.0671991915765568,0.279142040322879,50000,15,1.00578,0.996381958904199,15.74906,0.289875266588566,56.4195202620978,0.289875266588566,56.3884249817525,0.203489504653713,1.00518,0.783220229762746
0.0133333333333333,0.279459339463851,0.138629436111989,0.137999437387456,0.351615682654384,50000,15,1.01432,0.992120412334179,19.89458,0.28418356043947,56.5804683392211,0.28418356043947,56.5045331596568,0.218919876585225,1.00908,0.783562216294383
0.0183333333333333,0.279459339463851,0.138629436111989,0.243625008789678,0.442905655291133,50000,15,1.01422,0.990424978253713,25.0111,0.287612882274986,56.4704914042237,0.287612882274986,56.4974948977604,0.234876723832077,1.00324,0.784985634226034
0.0233333333333333,0.279459339463851,0.138629436111989,0.398221030667688,0.557897241692959,50000,15,1.00448,1.00270212520381,31.52578,0.289797818607038,56.5082198727742,0.289797818607038,56.4833407391942,0.248658791343394,1.00292,0.783818008082917
0.0283333333333333,0.279459339463851,0.138629436111989,0.621142824831556,0.702744091366412,50000,15,1.00404,0.996276841256969,39.79582,0.296528667926231,56.6291776607061,0.296528667926231,56.4741283314572,0.265575673363098,0.99886,0.790122608339398
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473,1.0037,0.788120504979158
0.0383333333333333,0.279459339463851,0.138629436111989,1.38675943934092,1.11502134156717,50000,15,0.99786,0.999211682168816,63.07774,0.311740342428747,56.5708813351893,0.311740342428747,56.4058620722025,0.291411361979124,0.99196,0.793160166528389
0.0433333333333333,0.279459339463851,0.138629436111989,2.01349563265083,1.40451431011917,50000,15,0.98902,1.00587069286555,79.21344,0.323092558739321,56.3991690431968,0.323092558739321,56.416869112054,0.303282972379786,0.98954,0.793026156883052
0.0483333333333333,0.279459339463851,0.138629436111989,2.8840429374262,1.76916833229125,50000,15,0.98402,1.00616140778317,99.87904,0.334074352104832,56.4553627696052,0.334074352104832,56.5509557083399,0.31431635627498,0.98222,0.800383625554211
0.0533333333333333,0.279459339463851,0.138629436111989,4.08587596377268,2.2284974709276,50000,15,0.9653,1.01442212197472,125.71622,0.340843660041774,56.4129964875712,0.340843660041774,56.4748767462652,0.326453837779378,0.96814,0.802442255481303
0.0583333333333333,0.279459339463851,0.138629436111989,5.73625529142447,2.80708222461736,50000,15,0.95934,1.02012314755274,158.99436,0.351665763831026,56.6404356116333,0.351665763831026,56.3780564075114,0.33584444555084,0.95804,0.810441180317869
