mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.0538886509413538,0.15820844999008,1.00000470997907,0.279142040322879,50000,15,0.17012,2.41352023703016,39.78058,0.356261104056677,142.510171359307,0.356261104056677,142.385933534148,0.331151965604115
0.0133333333333333,0.0961033661432822,0.154292647214462,0.987752363768883,0.351615682654384,50000,15,0.31072,1.7952963385206,44.1638,0.336836362922349,125.602475027857,0.336836362922349,125.731536392974,0.313447217660625
0.0183333333333333,0.140271639458071,0.150376844438843,0.975500017558698,0.442905655291133,50000,15,0.4702,1.46044933523238,46.54144,0.323492912798441,105.082063062408,0.323492912798441,105.089739640838,0.300794512982045
0.0233333333333333,0.185400745814258,0.146461041663225,0.963247671348513,0.557897241692959,50000,15,0.63228,1.26280320281321,48.1163,0.316920109864768,86.245810884437,0.316920109864768,86.3060370291264,0.293312358025047
0.0283333333333333,0.231545120674925,0.142545238887607,0.950995325138328,0.702744091366412,50000,15,0.80496,1.11146111026141,49.05638,0.309660465290852,69.8068907340295,0.309660465290852,69.834126822152,0.283508161983069
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.330261345625684,0.134713633336371,0.926490632717957,1.11502134156717,50000,15,1.22862,0.895911520831433,50.97208,0.298184577796367,45.7139949701397,0.298184577796367,45.6379784879073,0.270697654317694
0.0433333333333333,0.385222101439453,0.130797830560753,0.914238286507772,1.40451431011917,50000,15,1.4395,0.834400645472519,52.03536,0.292758293874218,37.0486506439261,0.292758293874218,37.0431398421178,0.263099410725805
0.0483333333333333,0.445671597966219,0.126882027785135,0.901985940297587,1.76916833229125,50000,15,1.67918,0.776805261403957,53.52096,0.286071695231333,30.2520449994066,0.286071695231333,30.2121279385419,0.254581705587303
0.0533333333333333,0.512977658964737,0.122966225009517,0.889733594087402,2.2284974709276,50000,15,1.97114,0.714271919081336,55.16692,0.278426624715164,24.7552087088692,0.278426624715164,24.7720720890123,0.246211619592423
0.0583333333333333,0.588561684796983,0.119050422233898,0.877481247877217,2.80708222461736,50000,15,2.2989,0.661993045138557,57.36554,0.270547459230054,20.4360027279998,0.270547459230054,20.4481933220978,0.237167444852619
