mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.117598585258974,0.279142040322879,50000,15,1.00368,0.994541662381391,27.61108,0.236794406205887,98.9140867784112,0.236794406205887,98.7513739174338,0.177831304117754
0.0133333333333333,0.279459339463851,0.138629436111989,0.22079909981993,0.351615682654384,50000,15,1.01346,0.992199101660147,31.7631,0.251120348813844,90.3347079408319,0.251120348813844,90.3786195203253,0.2033323220579
0.0183333333333333,0.279459339463851,0.138629436111989,0.353256262745033,0.442905655291133,50000,15,1.01282,0.99102598547311,36.3077,0.263528862039826,81.9761490201204,0.263528862039826,81.9696465066266,0.225239200259031
0.0233333333333333,0.279459339463851,0.138629436111989,0.517687339867995,0.557897241692959,50000,15,1.00506,1.00171563970513,40.96184,0.277079526353045,73.4218363863923,0.277079526353045,73.4143798160974,0.244338345462905
0.0283333333333333,0.279459339463851,0.138629436111989,0.714314248556289,0.702744091366412,50000,15,0.99696,1.00197077080119,45.65154,0.29038351533297,64.9618268738985,0.29038351533297,64.9378636699287,0.261759765357316
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.279459339463851,0.138629436111989,1.17874552343978,1.11502134156717,50000,15,1.0059,0.997135004460112,53.60342,0.318151432130128,48.0738959889862,0.318151432130128,47.8992804971192,0.291406240327022
0.0433333333333333,0.279459339463851,0.138629436111989,1.40944694285558,1.40451431011917,50000,15,0.9874,1.00567756000699,55.52366,0.331975290479793,39.5322850041228,0.331975290479793,39.5781941127275,0.30466866372378
0.0483333333333333,0.279459339463851,0.138629436111989,1.58622361558441,1.76916833229125,50000,15,0.97762,1.01309662520123,54.95552,0.345638517685916,31.0629118761283,0.345638517685916,31.0273132285319,0.320218432775473
0.0533333333333333,0.279459339463851,0.138629436111989,1.63435038550907,2.2284974709276,50000,15,0.97028,1.01130833398671,50.5466,0.359570675494673,22.681919391616,0.359570675494673,22.5984102100137,0.331703446978549
0.0583333333333333,0.279459339463851,0.138629436111989,1.43406382285612,2.80708222461736,50000,15,0.9584,1.02109312574055,39.61946,0.379249545694708,14.1141074003989,0.379249545694708,14.0987320046867,0.347643167642524
