mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV,equal_part_mRNA_birth_avg,equal_part_mRNA_birth_CV
0.00833333333333333,0.0634382096092668,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.2264,2.10567977782606,50.09958,0.325044377821143,56.5970628526949,0.325044377821143,56.4967688534226,0.305688224065065,0.22926,1.90220933191248
0.0133333333333333,0.103423968088304,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.37102,1.63896405430586,49.99866,0.321968129988148,56.4830544002669,0.321968129988148,56.541549819081,0.299127015960848,0.37298,1.42707442439248
0.0183333333333333,0.144951515325702,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.52932,1.37333282720344,50.06784,0.317796719907919,56.56120644881,0.317796719907919,56.3817436787672,0.293189381540982,0.52274,1.16339514716418
0.0233333333333333,0.188097098141474,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.68076,1.21091398736986,49.96488,0.314352582851917,56.444893426,0.314352582851917,56.3807947380217,0.28889868211368,0.6746,0.996697054402593
0.0283333333333333,0.232919788853074,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.83682,1.09862645949055,50.03282,0.308577623951218,56.521644657252,0.308577623951218,56.3231804784713,0.283549931878901,0.8283,0.8871665547386
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473,1.0037,0.788120504979158
0.0383333333333333,0.32774046723622,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.16584,0.931708580748729,50.07314,0.300803598818706,56.5671938130378,0.300803598818706,56.5238136646704,0.273342466669665,1.17142,0.717794185467344
0.0433333333333333,0.377777980980243,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.33566,0.869019809902221,50.05888,0.296483863240272,56.5510844141909,0.296483863240272,56.5138497868423,0.265668688716141,1.33078,0.665937906043459
0.0483333333333333,0.429580622050851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.50208,0.817197317614609,49.95236,0.29204591332193,56.430749690126,0.29204591332193,56.4111382480516,0.263434354210199,1.49824,0.623676173884032
0.0533333333333333,0.483153523009985,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.6748,0.773828935327028,49.93046,0.289976735460666,56.4060094492602,0.289976735460666,56.5196338066246,0.258389222729481,1.668,0.584412459168776
0.0583333333333333,0.538499686640268,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.85876,0.73302387862572,50.04636,0.284674492458269,56.536940678317,0.284674492458269,56.3555348391286,0.252107811436659,1.84348,0.550786036668552
