mu,km,rm,kp,V_birth,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,equal_part_prot_birth_conc_avg,equal_part_prot_birth_conc_CV
0.00833333333333333,0.160123710586042,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.58032,1.31717389382824,126.1525,0.204859129059456,142.513389763439,0.204859129059456,142.491021874437,0.19093589505266
0.0133333333333333,0.229902404791513,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.82374,1.10753477994801,111.42718,0.214992667823589,125.878322931221,0.214992667823589,125.538692519628,0.201002602192036
0.0183333333333333,0.270050738421035,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.97578,1.01268351882462,93.25874,0.232439424972813,105.353593170704,0.232439424972813,105.195233035336,0.21539308853009
0.0233333333333333,0.287100276227962,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.0365,0.979752868253475,76.2801,0.251638966549048,86.1729701947572,0.251638966549048,86.2507833358912,0.234404973622501
0.0283333333333333,0.288230435220804,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.03518,0.978532715348231,61.80942,0.277910343290185,69.8255679714005,0.277910343290185,69.8941176433519,0.254283862679605
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,1.00272,0.995516883537936,50.03416,0.304660404954001,56.5231584436794,0.304660404954001,56.574943495793,0.277949587476473
0.0383333333333333,0.265131821333296,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.94736,1.02271540369868,40.44546,0.33428203994016,45.6908868642443,0.33428203994016,45.8057086944542,0.302592878954883
0.0433333333333333,0.248102742604718,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.87538,1.05984207493127,32.84032,0.364536638162025,37.0994258862572,0.364536638162025,36.9804467918288,0.332255354665468
0.0483333333333333,0.230129050672151,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.80314,1.11666724916802,26.71954,0.401472797867662,30.1848335809421,0.401472797867662,30.2721361295315,0.35891679124497
0.0533333333333333,0.212236240651997,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.73254,1.17185236452816,22.01274,0.437386305671065,24.8676022701195,0.437386305671065,24.8564409194458,0.390063931054508
0.0583333333333333,0.194990916987482,0.138629436111989,0.938742978928143,0.885197525716027,50000,15,0.67066,1.21725310393091,18.0836,0.474553155608747,20.4288867452181,0.474553155608747,20.4523391379292,0.423880441126774
