mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.117598585258974,0.279142040322879,98.8479943267151,50000,15,1.00776,0.998216079887436,27.9259,0.254974086119383,100.202491641701,0.24606460972374,0.279132686380004,0.0885304891025293
0.0133333333333333,0.279459339463851,0.138629436111989,0.22079909981993,0.351615682654384,90.3753090987109,50000,15,1.0097,0.992325533012002,32.21724,0.270318546243981,91.8388555872452,0.261703450248656,0.35174759216,0.101123575743635
0.0183333333333333,0.279459339463851,0.138629436111989,0.353256262745033,0.442905655291133,81.9026238707068,50000,15,1.0116,0.997628093640075,36.7223,0.285153894292141,83.2227791312502,0.277447381833438,0.443024840299996,0.113072820048113
0.0233333333333333,0.279459339463851,0.138629436111989,0.517687339867995,0.557897241692959,73.4299386427026,50000,15,1.00118,0.997421336218012,41.49418,0.300643735468761,74.7658275861782,0.292794256451415,0.557946843159998,0.125054202224475
0.0283333333333333,0.279459339463851,0.138629436111989,0.714314248556289,0.702744091366412,64.9572534146985,50000,15,1.00412,1.00110340585977,46.1217,0.317698962118464,66.0782238220766,0.309307081443826,0.702324333359995,0.134952646151012
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.279459339463851,0.138629436111989,1.17874552343978,1.11502134156717,48.0118829586902,50000,15,0.99054,1.00691723782224,54.26204,0.347055541805712,48.9997649520171,0.3394310093019,1.11663745306,0.150591195527387
0.0433333333333333,0.279459339463851,0.138629436111989,1.40944694285558,1.40451431011917,39.539197730686,50000,15,0.9801,1.00782259749778,56.16826,0.360482910515713,40.3386000238048,0.352627944571786,1.40508209854001,0.157381659543788
0.0483333333333333,0.279459339463851,0.138629436111989,1.58622361558441,1.76916833229125,31.0665125026819,50000,15,0.97042,1.02033536245839,55.61264,0.373831749002499,31.768342465414,0.368763079488101,1.76898322864,0.162377555852484
0.0533333333333333,0.279459339463851,0.138629436111989,1.63435038550907,2.2284974709276,22.5938272746777,50000,15,0.96312,1.01971669572166,51.026,0.388764165014515,23.1622369973484,0.384236172096382,2.22776740557999,0.165984722886258
0.0583333333333333,0.279459339463851,0.138629436111989,1.43406382285612,2.80708222461736,14.1211420466736,50000,15,0.94592,1.03229701294196,40.06802,0.410192231195424,14.438244722434,0.404146837942502,2.80603241020001,0.168951919120075
