mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.0350085419503009,0.138629436111989,0.938742978928143,0.279142040322879,98.8479943267151,50000,15,0.1251,2.83398390303347,28.02664,0.447388469885546,100.603150468622,0.442503875278874,0.279048181539999,0.0886265389076894
0.0133333333333333,0.0657308464350323,0.138629436111989,0.938742978928143,0.351615682654384,90.3753090987109,50000,15,0.23816,2.04809844361206,32.17488,0.416842146810547,91.7609823298847,0.410495600681072,0.3514927915,0.101159092601307
0.0183333333333333,0.105162716594605,0.138629436111989,0.938742978928143,0.442905655291133,81.9026238707068,50000,15,0.37754,1.6346978022405,36.7719,0.388457293935638,83.2809341614515,0.382253927150682,0.443290025220002,0.113704308723612
0.0233333333333333,0.15411306960026,0.138629436111989,0.938742978928143,0.557897241692959,73.4299386427026,50000,15,0.5588,1.34432401144198,41.55088,0.365979447441431,74.8454271581408,0.359094774585704,0.55800739586,0.125121109182016
0.0283333333333333,0.212647969201417,0.138629436111989,0.938742978928143,0.702744091366412,64.9572534146985,50000,15,0.76166,1.15144768807117,46.17866,0.345721927812338,66.1556591699405,0.33838705847846,0.702413049439996,0.135422804481684
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.350906960446804,0.138629436111989,0.938742978928143,1.11502134156717,48.0118829586902,50000,15,1.2487,0.89788809952708,54.22234,0.320284546576665,49.0080769144646,0.311218271434731,1.11545954608,0.150608178277409
0.0433333333333333,0.419585680533666,0.138629436111989,0.938742978928143,1.40451431011917,39.539197730686,50000,15,1.47554,0.831389504303727,56.08594,0.314907962733767,40.3235274167809,0.307143705930278,1.40405501404,0.157088079930236
0.0483333333333333,0.472211258889333,0.138629436111989,0.938742978928143,1.76916833229125,31.0665125026819,50000,15,1.63872,0.780827917500185,55.48206,0.315493995725136,31.6731917499396,0.30653520762323,1.7690729388,0.162124233893336
0.0533333333333333,0.48653837039437,0.138629436111989,0.938742978928143,2.2284974709276,22.5938272746777,50000,15,1.67546,0.777091698200178,50.91186,0.324680655434495,23.0835430128354,0.316460860955284,2.22956946800001,0.166964771460377
0.0583333333333333,0.426914009138014,0.138629436111989,0.938742978928143,2.80708222461736,14.1211420466736,50000,15,1.45906,0.83446592839832,40.06876,0.352758387804865,14.4330384561519,0.347027344728882,2.80773823136001,0.168998009713419
