mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.279459339463851,0.138629436111989,0.0671991915765568,0.279142040322879,56.4845681866943,50000,15,1.0013,0.99953941872997,15.9704,0.302912572535847,57.3145389124074,0.295524163908823,0.27907517556,0.0885684155495399
0.0133333333333333,0.279459339463851,0.138629436111989,0.137999437387456,0.351615682654384,56.4845681866943,50000,15,1.00762,0.997200875527661,20.10466,0.302992053483881,57.3505559050055,0.296010108427974,0.351556047420003,0.10139698035937
0.0183333333333333,0.279459339463851,0.138629436111989,0.243625008789678,0.442905655291133,56.4845681866943,50000,15,1.01528,0.994334627198937,25.32014,0.306195993309048,57.4070561222712,0.299317123099488,0.442890104799996,0.113866654146347
0.0233333333333333,0.279459339463851,0.138629436111989,0.398221030667688,0.557897241692959,56.4845681866943,50000,15,1.00638,0.999841437376582,31.80238,0.313899686323808,57.2918844865755,0.306051993599325,0.557937145420001,0.12571182992246
0.0283333333333333,0.279459339463851,0.138629436111989,0.621142824831556,0.702744091366412,56.4845681866943,50000,15,0.99696,1.00042318616805,40.19782,0.322902792300549,57.607461992777,0.31476864315064,0.702168032319998,0.135273646937632
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.279459339463851,0.138629436111989,1.38675943934092,1.11502134156717,56.4845681866943,50000,15,0.98702,1.00993969139536,63.83184,0.342616727797786,57.7329092814385,0.334723734948066,1.11500144872,0.151602890937784
0.0433333333333333,0.279459339463851,0.138629436111989,2.01349563265083,1.40451431011917,56.4845681866943,50000,15,0.97452,1.01813689661098,80.18342,0.351949275064644,57.6550164488714,0.345131552179506,1.40392228334,0.156702520738399
0.0483333333333333,0.279459339463851,0.138629436111989,2.8840429374262,1.76916833229125,56.4845681866943,50000,15,0.97162,1.01312746336837,101.01608,0.362475038208951,57.6287004767329,0.354360029753919,1.76993176632001,0.161307976048555
0.0533333333333333,0.279459339463851,0.138629436111989,4.08587596377268,2.2284974709276,56.4845681866943,50000,15,0.95492,1.02055620479642,127.25764,0.37576193523633,57.7346656981096,0.369522106304018,2.22831859278,0.166029916322659
0.0583333333333333,0.279459339463851,0.138629436111989,5.73625529142447,2.80708222461736,56.4845681866943,50000,15,0.94422,1.02901977715607,160.08522,0.384305162617924,57.6451680290753,0.377870255895376,2.80918626160002,0.170903200682487
