mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.0634382096092668,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.2322,2.09360752292482,50.63608,0.339445461417571,57.3130787386832,0.333114531130889,0.885074520520012,0.0885002988956526
0.0133333333333333,0.103423968088304,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.3743,1.63361739159223,50.5862,0.338074736582927,57.3099400596184,0.331706711328887,0.885251735759997,0.101023054250711
0.0183333333333333,0.144951515325702,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.51678,1.38792292136195,50.51006,0.335713106384144,57.3227086580754,0.329213660435353,0.884842753820006,0.114158469269864
0.0233333333333333,0.188097098141474,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.6712,1.22007798024761,50.56104,0.334912688913233,57.3834860167403,0.327753012086687,0.885795665499997,0.125044186159036
0.0283333333333333,0.232919788853074,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,0.83408,1.09991058630675,50.7291,0.333807838796353,57.6983648012865,0.3248171542052,0.884567627259993,0.135666548952694
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.32774046723622,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.16012,0.928470600070803,50.55572,0.331961320309691,57.5942640964806,0.323780526753666,0.88499083848,0.15072088928344
0.0433333333333333,0.377777980980243,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.33426,0.867091629015706,50.59398,0.328963045386029,57.7230612041138,0.321919978935359,0.884842482860006,0.15743453758901
0.0483333333333333,0.429580622050851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.50128,0.823968926552172,50.55032,0.327576967023255,57.6547599549787,0.318205653038326,0.885229176559999,0.162373228666501
0.0533333333333333,0.483153523009985,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.66332,0.77853900849807,50.60564,0.325188230814853,57.7644462801616,0.318089640610446,0.885675648279999,0.166134964957194
0.0583333333333333,0.538499686640268,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.83578,0.73792564776172,50.65568,0.323967349611416,57.8771326411496,0.316017441919961,0.88525682232001,0.169323292460606
