mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.0200048811144577,0.138629436111989,0.938742978928143,0.279142040322879,56.4845681866943,50000,15,0.0721,3.70874460853839,15.91298,0.58406645018643,57.116638421487,0.579703234741401,0.279040891399999,0.0888649876091047
0.0133333333333333,0.0410817790218952,0.138629436111989,0.938742978928143,0.351615682654384,56.4845681866943,50000,15,0.14932,2.5814975001408,20.17974,0.516626031873859,57.5321890274771,0.512560152681027,0.351799371560001,0.101447518792217
0.0183333333333333,0.0725260114445553,0.138629436111989,0.938742978928143,0.442905655291133,56.4845681866943,50000,15,0.26008,1.96343502954872,25.32342,0.460479876271102,57.379186429627,0.454166185152837,0.44294489768,0.113831628877805
0.0233333333333333,0.118548515077123,0.138629436111989,0.938742978928143,0.557897241692959,56.4845681866943,50000,15,0.42978,1.52185412202974,31.86604,0.413309115838388,57.3383401315148,0.406940658375441,0.558437717059998,0.125439042397355
0.0283333333333333,0.184911277566449,0.138629436111989,0.938742978928143,0.702744091366412,56.4845681866943,50000,15,0.66526,1.22773564320742,40.12082,0.367363044475874,57.473447185033,0.36036048575319,0.702564075299998,0.135237025729746
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.41283171817271,0.138629436111989,0.938742978928143,1.11502134156717,56.4845681866943,50000,15,1.4602,0.831982105778797,63.8386,0.302061690777098,57.6453759012077,0.293666251730249,1.1170460266,0.151798340838468
0.0433333333333333,0.599408115048094,0.138629436111989,0.938742978928143,1.40451431011917,56.4845681866943,50000,15,2.11588,0.688895117481488,80.1331,0.274526240302592,57.6071634296652,0.264794346141521,1.40408599375999,0.156898464185933
0.0483333333333333,0.858565925253332,0.138629436111989,0.938742978928143,1.76916833229125,56.4845681866943,50000,15,2.99802,0.581386377188498,101.08016,0.253048913945406,57.6543806066013,0.241492253079616,1.77050517122001,0.161517651424413
0.0533333333333333,1.21634592598593,0.138629436111989,0.938742978928143,2.2284974709276,56.4845681866943,50000,15,4.18588,0.493079209903178,127.3101,0.234716709703159,57.7734930294088,0.222689443642228,2.22761659366,0.166645714041241
0.0583333333333333,1.70765603655206,0.138629436111989,0.938742978928143,2.80708222461736,56.4845681866943,50000,15,5.80346,0.421258340987479,160.2305,0.219058379997896,57.6848756130238,0.206617681020813,2.80967784345998,0.1698362938076
