mu,km,rm,kp,V_birth,prot_conc_demand,num_lineages,num_generations,mRNA_birth_avg,mRNA_birth_CV,prot_birth_avg,prot_birth_CV,prot_birth_conc_avg,prot_birth_conc_CV,size_birth_avg,size_birth_CV
0.00833333333333333,0.00500122027861442,0.138629436111989,0.938742978928143,0.279142040322879,14.1211420466736,50000,15,0.01898,7.26625519705319,4.01262,1.1668041862257,14.3824200411253,1.16278434802477,0.2792823121,0.0885007435371104
0.0133333333333333,0.0164327116087581,0.138629436111989,0.938742978928143,0.351615682654384,22.5938272746777,50000,15,0.0605,4.08237594121609,8.04462,0.8094069529782,22.9557515126423,0.808967956171028,0.351668643119999,0.100825131337342
0.0183333333333333,0.0398893062945054,0.138629436111989,0.938742978928143,0.442905655291133,31.0665125026819,50000,15,0.14252,2.64041687636059,13.9285,0.612437902348353,31.5610102990112,0.610730155805538,0.443214553319999,0.112856746280163
0.0233333333333333,0.0829839605539859,0.138629436111989,0.938742978928143,0.557897241692959,39.539197730686,50000,15,0.2989,1.81541508609773,22.31926,0.487284484575319,40.2106130039091,0.481996803280876,0.557842749160002,0.125379086055078
0.0283333333333333,0.157174585931482,0.138629436111989,0.938742978928143,0.702744091366412,48.0118829586902,50000,15,0.5659,1.32792168307751,34.17904,0.395771372780875,48.9137080993102,0.389457170937496,0.703161612279994,0.134897812328001
0.0333333333333333,0.279459339463851,0.138629436111989,0.938742978928143,0.885197525716027,56.4845681866943,50000,15,1.00346,1.00314141642049,50.6459,0.332082670113088,57.6664248396697,0.323730725133592,0.884738011020006,0.144294162685553
0.0383333333333333,0.474756475898617,0.138629436111989,0.938742978928143,1.11502134156717,64.9572534146985,50000,15,1.68194,0.771051383754048,73.10684,0.283670768361032,66.153161526859,0.274094258954951,1.11445659162,0.151120570477811
0.0433333333333333,0.779230549562522,0.138629436111989,0.938742978928143,1.40451431011917,73.4299386427026,50000,15,2.73786,0.608408212240048,104.41648,0.250048044901746,75.0296618934117,0.239053131806865,1.40507527632001,0.157913048372751
0.0483333333333333,1.24492059161733,0.138629436111989,0.938742978928143,1.76916833229125,81.9026238707068,50000,15,4.3211,0.486736335210193,146.50774,0.224481835519418,83.5690058526423,0.211342174975774,1.77095934161999,0.162486400045521
0.0533333333333333,1.94615348157748,0.138629436111989,0.938742978928143,2.2284974709276,90.3753090987109,50000,15,6.69576,0.395109466967076,203.7658,0.206416816417741,92.3536648044195,0.191887216628366,2.22977510899999,0.165469492267268
0.0583333333333333,2.9883980639661,0.138629436111989,0.938742978928143,2.80708222461736,98.8479943267151,50000,15,10.16808,0.323335289253211,280.82968,0.19273714724866,101.217523889393,0.17848599783883,2.8064205901,0.169149549630912
